,x,y
1476,693634.9899597495,1200132.5944693487
1477,693635.2757280279,1200134.3228780772
1478,693635.1945702065,1200133.6347323689
1479,693635.113025826,1200132.943308987
1480,693635.0325173367,1200132.2606690335
1481,693634.9526234325,1200131.5832402126
1482,693635.2821615641,1200133.2196579522
1483,693635.2447386371,1200132.530178289
1484,693635.2076971671,1200131.8477265837
1485,693635.1702521557,1200131.1578400389
1486,693635.1311146806,1200130.4367715542
1487,693635.0938784668,1200129.7507318915
1488,693635.2941864973,1200131.9833026815
1489,693635.2819097872,1200131.2668100707
1490,693635.2701682937,1200130.5815537416
1491,693635.2584359898,1200129.896833737
1492,693635.2466475975,1200129.2088403031
1493,693635.5195321526,1200130.8959866506
1494,693635.5873365796,1200130.1995796924
1495,693635.6606323237,1200129.4467724138
1496,693635.7284170558,1200128.7505677391
1497,693635.7948410441,1200128.068339016
1498,693635.6474722413,1200130.1102619595
1499,693635.7328229558,1200129.410309309
1500,693635.832762467,1200128.5907153992
1501,693635.9157971095,1200127.9097566227
1502,693636.002195305,1200127.2012136858
1503,693635.7643160057,1200129.334747906
1504,693635.8539847601,1200128.6576111265
1505,693635.9453469297,1200127.967686462
1506,693636.0350979357,1200127.2899285567
1507,693636.1283035087,1200126.5860833658
1508,693635.5581060095,1200128.4557552629
1509,693635.5446063583,1200127.7578851327
1510,693635.5308970487,1200127.049176624
1511,693635.5171514315,1200126.3385911805
1512,693635.5036037262,1200125.638236872
1513,693635.6501139674,1200127.6777870452
1514,693635.6708816689,1200126.9963944384
1515,693635.6938641216,1200126.2423353873
1516,693635.7154634048,1200125.533658414
1517,693635.7365060602,1200124.8432445116
1518,693635.7573599999,1200124.159022415
1519,693635.8751365688,1200127.0967804955
1520,693635.9625895572,1200126.4159564383
1521,693636.0510852669,1200125.7270147656
1522,693636.1380987226,1200125.0496124837
1523,693636.2259211055,1200124.3659126794
1524,693636.2140752814,1200126.4615575003
1525,693636.3839575619,1200125.7935321406
1526,693636.5560574264,1200125.1167866115
1527,693636.7299096788,1200124.4331501948
1528,693636.8972311242,1200123.775194766
1529,693636.4511878645,1200125.6957634587
1530,693636.6377414337,1200125.016716721
1531,693636.8183698967,1200124.359237108
1532,693637.0053743947,1200123.6785490098
1533,693637.1914188509,1200123.0013554213
1534,693636.6765028614,1200125.029476832
1535,693636.8976270126,1200124.2809104645
1536,693637.0933256665,1200123.6184164323
1537,693637.288915576,1200122.9562905303
1538,693637.4859968384,1200122.289115986
1539,693636.9008485397,1200124.5802667078
1540,693637.126523929,1200123.9178505295
1541,693637.3481496398,1200123.2673212143
1542,693637.5697282614,1200122.6169301185
1543,693637.7920544255,1200121.9643447907
1544,693637.0180260811,1200124.249789724
1545,693637.246497944,1200123.5835626638
1546,693637.480929634,1200122.8999566669
1547,693637.7030691805,1200122.252194727
1548,693637.9296372096,1200121.5915192717
1549,693638.1527996233,1200120.9407746375
1550,693637.4580351292,1200123.8992921358
1551,693637.7613207154,1200123.3055763005
1552,693638.0648711582,1200122.7113419785
1553,693638.372013718,1200122.1100756812
1554,693638.6775009243,1200121.5120499255
1555,693637.6891779536,1200123.596197316
1556,693638.0237427533,1200122.9905362611
1557,693638.3506566933,1200122.3987255208
1558,693638.6755239626,1200121.8106198588
1559,693639.0004351517,1200121.2224346888
1560,693638.0201082,1200123.0538459322
1561,693638.3758869189,1200122.429053592
1562,693638.7289096813,1200121.8091010593
1563,693639.0639424217,1200121.2207412762
1564,693639.3986250568,1200120.632996322
1565,693638.0329515086,1200122.3919470818
1566,693638.2777542713,1200121.7626930203
1567,693638.5296183993,1200121.1152880487
1568,693638.772549079,1200120.4908460889
1569,693639.0180152815,1200119.859886686
1570,693638.2365544784,1200121.6186507128
1571,693638.4553660891,1200120.9775902978
1572,693638.6754519673,1200120.3327966146
1573,693638.8952806538,1200119.688756435
1574,693639.1236960331,1200119.019559506
1575,693638.4560735705,1200120.9486860756
1576,693638.6737703066,1200120.3021179158
1577,693638.9013091469,1200119.6263183062
1578,693639.1177777821,1200118.983397656
1579,693639.3322284112,1200118.346470566
1580,693639.5723134839,1200117.633408136
1581,693638.8986831915,1200120.3744995734
1582,693639.1890021991,1200119.7505324255
1583,693639.4788798536,1200119.127513854
1584,693639.7623731077,1200118.518216934
1585,693639.4396825759,1200119.763759008
1586,693639.7924808435,1200119.179031181
1587,693640.1350935543,1200118.611184895
1588,693640.4985615185,1200118.0087731134
1589,693640.8467232164,1200117.4317299367
1590,693641.1936187024,1200116.8567853796
1591,693640.0187774216,1200119.1800826057
1592,693640.4288908838,1200118.6214333232
1593,693640.8419113662,1200118.0588241494
1594,693641.257093479,1200117.4932704412
1595,693641.7142623339,1200116.8705231377
1596,693640.6752153693,1200118.435031911
1597,693641.0938843976,1200117.910637307
1598,693641.5049616506,1200117.395751613
1599,693641.9364593214,1200116.8552887775
1600,693642.3489383054,1200116.3386473763
1601,693641.4422126489,1200117.565429704
1602,693641.8720882721,1200117.0550668628
1603,693642.3002404602,1200116.546750142
1604,693642.7315156516,1200116.0347256863
1605,693643.1606394406,1200115.525255448
1606,693642.2140651618,1200116.794854999
1607,693642.6647573548,1200116.3045348767
1608,693643.1326727575,1200115.7954771626
1609,693643.5835591516,1200115.3049457637
1610,693644.0484887125,1200114.799136427
1611,693642.9885981951,1200116.026057092
1612,693643.4553446008,1200115.5415235725
1613,693643.923234475,1200115.0558030084
1614,693644.3859290251,1200114.5754757554
1615,693644.8965995327,1200114.0453442421
1616,693643.7605717382,1200115.2573960351
1617,693644.2283149487,1200114.7819093892
1618,693644.7118583444,1200114.290360988
1619,693645.178158329,1200113.8163414602
1620,693645.6459517386,1200113.340803784
1621,693644.4230077561,1200114.811668816
1622,693644.9397699564,1200114.3583516763
1623,693645.4706541325,1200113.8926463746
1624,693645.9833718849,1200113.442877129
1625,693646.4878798111,1200113.0003097546
1626,693645.1945303347,1200114.3779242677
1627,693645.7538965693,1200113.9651640644
1628,693646.289374102,1200113.570031499
1629,693646.8218924811,1200113.1770825137
1630,693647.3577722289,1200112.7816531511
1631,693645.6472597638,1200113.9443301873
1632,693646.1660198572,1200113.5310993511
1633,693646.6884197361,1200113.1149691562
1634,693647.2240120947,1200112.6883301742
1635,693647.8201699277,1200112.2134463058
1636,693646.1951458259,1200113.4999463244
1637,693646.7231244864,1200113.0768209281
1638,693647.2688997121,1200112.6394332536
1639,693647.7970728707,1200112.2161519856
1640,693648.3167992597,1200111.7996400113
1641,693648.8317326629,1200111.3869691659
1642,693646.8637291429,1200113.0509003599
1643,693647.3935110068,1200112.6527805345
1644,693647.9192569789,1200112.2576935962
1645,693648.4511136323,1200111.8580146106
1646,693647.4903274908,1200112.6408967332
1647,693648.0366402296,1200112.2491315298
1648,693648.5758952984,1200111.8624274377
1649,693649.1110802997,1200111.4786420234
1650,693649.6640177227,1200111.0821262065
1651,693650.2954554888,1200110.62931717
1652,693648.2925505192,1200112.1788454351
1653,693648.853574392,1200111.8116382817
1654,693649.4064229724,1200111.4497821052
1655,693650.0172998076,1200111.0499446746
1656,693650.5766174034,1200110.6838543313
1657,693648.9392186056,1200111.6478891848
1658,693649.473241416,1200111.2659870894
1659,693650.0111395944,1200110.881313556
1660,693650.573701824,1200110.479001726
1661,693651.1274904512,1200110.0829642667
1662,693648.8504593126,1200111.519982153
1663,693649.3932327292,1200111.0695028373
1664,693649.9137863165,1200110.6374650537
1665,693650.4294006522,1200110.2095266432
1666,693650.9383204648,1200109.7871444076
1667,693648.6313443556,1200111.7242378222
1668,693649.148914061,1200111.3015673195
1669,693649.6609193828,1200110.8834409406
1670,693650.1795281378,1200110.459921904
1671,693650.6880471751,1200110.0446425804
1672,693648.5175864852,1200111.7307955842
1673,693649.0300475659,1200111.2850655722
1674,693649.5239343756,1200110.8554911483
1675,693650.058240501,1200110.3907606849
1676,693650.5521671982,1200109.9611515675
1677,693651.0550020997,1200109.523794244
1678,693651.5626899784,1200109.0822158828
1679,693652.0586110497,1200108.6508720925
1680,693652.5535349338,1200108.2203956386
1681,693653.0563166521,1200107.783084573
1682,693653.5589521163,1200107.3459007167
1683,693654.0879000232,1200106.8858307414
1684,693654.5758967813,1200106.461379385
1685,693655.0751019219,1200106.0271791664
1686,693655.5766072407,1200105.5909782916
1687,693648.7750795651,1200111.5941791649
1688,693649.3017876614,1200111.1633885056
1689,693649.813874405,1200110.7445565425
1690,693650.3396186052,1200110.3145542466
1691,693650.8439127244,1200109.9020958135
1692,693648.7346767847,1200111.6214190272
1693,693649.2346006992,1200111.2108184546
1694,693649.7415067155,1200110.7944832991
1695,693650.2927815544,1200110.3417068706
1696,693650.8284955071,1200109.9017110043
1697,693648.6278986353,1200111.6202488048
1698,693649.1215917749,1200111.18807724
1699,693649.6378690014,1200110.7361359044
1700,693650.139059479,1200110.2974012825
1701,693650.6299378284,1200109.8676937427
1702,693648.6219812318,1200111.4036419396
1703,693649.0782543606,1200110.9380795136
1704,693649.5397440639,1200110.4671943083
1705,693649.9996455829,1200109.9979296213
1706,693650.5608488257,1200109.4253008014
1707,693648.5137192298,1200111.2806728317
1708,693648.9307027507,1200110.785324521
1709,693649.3522083339,1200110.284604305
1710,693649.7902200057,1200109.7642759685
1711,693650.2180093479,1200109.2560910704
1712,693648.396356896,1200111.1668895488
1713,693648.778605017,1200110.6366986106
1714,693649.1621349622,1200110.1047297393
1715,693649.5803046809,1200109.5247143426
1716,693649.9626545339,1200108.9943822986
1717,693648.2822702992,1200111.0493697019
1718,693648.6273969883,1200110.4855283762
1719,693648.9614724433,1200109.9397417032
1720,693649.2979594064,1200109.3900152945
1721,693649.6414179847,1200108.8288991994
1722,693649.9841694292,1200108.268938365
1723,693650.3290876045,1200107.705437693
1724,693650.6701437407,1200107.1482465223
1725,693651.0208731064,1200106.5752519763
1726,693651.3598078408,1200106.021526588
1727,693651.6993318534,1200105.4668384823
1728,693652.0354199205,1200104.9177637594
1729,693652.3737109816,1200104.3650899546
1730,693652.715256672,1200103.807098988
1731,693653.058080643,1200103.2470196653
1732,693648.3776131436,1200110.7648502854
1733,693648.6991747242,1200110.2013847027
1734,693649.0407407351,1200109.6028657781
1735,693649.3965882816,1200108.9793216197
1736,693649.717978518,1200108.4161562799
1737,693650.0373211916,1200107.8565788409
1738,693650.3682210287,1200107.2767500281
1739,693650.6900824615,1200106.7127590207
1740,693651.0140257258,1200106.1451200638
1741,693651.3442915895,1200105.5664021492
1742,693651.6613039826,1200105.0109080118
1743,693651.994525533,1200104.4270109097
1744,693652.3164640707,1200103.862884793
1745,693652.6385825197,1200103.2984434215
1746,693652.9712729033,1200102.715477072
1747,693653.305205532,1200102.1303339624
1748,693653.6270840992,1200101.5663129308
1749,693653.9570329762,1200100.9881504653
1750,693654.2852341428,1200100.4130504758
1751,693654.6013212774,1200099.8591776493
1752,693648.5323211292,1200110.6604293135
1753,693648.872962218,1200110.113039203
1754,693649.2276107065,1200109.5431400284
1755,693649.6221675827,1200108.9091104316
1756,693649.9679344363,1200108.3534835197
1757,693648.17493776,1200111.244114112
1758,693648.516508839,1200110.698016665
1759,693648.8554993485,1200110.1560449838
1760,693649.195234952,1200109.6128820602
1761,693649.5478461433,1200109.049133888
1762,693648.1620627575,1200111.158245813
1763,693648.4856218208,1200110.6097413988
1764,693648.8140569555,1200110.0529709614
1765,693649.1395629706,1200109.5011660317
1766,693649.4745429927,1200108.933300558
1767,693648.0528934613,1200111.046849318
1768,693648.3406812085,1200110.4728042511
1769,693648.6238225263,1200109.908027334
1770,693648.9083034243,1200109.34057838
1771,693649.1967647889,1200108.7651896605
1772,693648.0443616892,1200110.9343837684
1773,693648.3231447751,1200110.3399041966
1774,693648.5924639641,1200109.765605524
1775,693648.8954317597,1200109.1195542587
1776,693649.170485766,1200108.5330266096
1777,693647.8310971125,1200110.601952304
1778,693648.0089554868,1200109.992390039
1779,693648.1916878693,1200109.3661234076
1780,693648.378440593,1200108.7260781259
1781,693648.5568951034,1200108.1144727631
1782,693647.9196603966,1200110.2684898234
1783,693648.1001629455,1200109.6408677003
1784,693648.2756564945,1200109.0306622789
1785,693648.4520428297,1200108.4173525674
1786,693648.6275786686,1200107.8070001008
1787,693648.4559868851,1200110.26384459
1788,693648.7721729823,1200109.7041070685
1789,693649.093485113,1200109.135295039
1790,693649.4129939486,1200108.5696753447
1791,693649.7270928987,1200108.0136326556
1792,693648.7044614073,1200109.950218931
1793,693649.0267929022,1200109.4158846869
1794,693649.3583606328,1200108.866239382
1795,693649.7198870352,1200108.266931092
1796,693650.0612250399,1200107.7010894425
1797,693648.3945578028,1200109.9378299515
1798,693648.6520219041,1200109.359499039
1799,693648.9114127199,1200108.7768402277
1800,693649.1700947799,1200108.1957734649
1801,693649.4442249613,1200107.580006229
1802,693648.3743005213,1200110.2564014741
1803,693648.6566750414,1200109.6994752814
1804,693648.9535684937,1200109.1139134536
1805,693649.2372261178,1200108.5544565998
1806,693649.5368919912,1200107.9634267366
1807,693648.2698851889,1200110.4823911467
1808,693648.5616196089,1200109.9127889993
1809,693648.850287428,1200109.349174292
1810,693649.1410073334,1200108.7815529518
1811,693649.4416494985,1200108.194558716
1812,693648.1600794125,1200110.5957584395
1813,693648.447945891,1200110.0035900534
1814,693648.7257237973,1200109.4321748079
1815,693649.0285134154,1200108.8093081221
1816,693649.3074245384,1200108.2355617434
1817,693648.2625538846,1200110.705085204
1818,693648.5728189909,1200110.1585516399
1819,693648.896986469,1200109.5875289768
1820,693649.2094912176,1200109.0370502714
1821,693649.5229415928,1200108.48490584
1822,693648.482115964,1200110.8228641187
1823,693648.8480513793,1200110.319420795
1824,693649.2148645977,1200109.8147698152
1825,693649.5946673298,1200109.2922482393
1826,693648.6975889067,1200110.9575033875
1827,693649.1181141989,1200110.500157421
1828,693649.5442525427,1200110.0367069312
1829,693649.9724886937,1200109.5709749528
1830,693650.397799254,1200109.108424726
1831,693650.8249581526,1200108.6438643227
1832,693651.2509150644,1200108.1806111508
1833,693651.6841405946,1200107.7094529292
1834,693652.1204164497,1200107.2349773
1835,693652.5887717454,1200106.7256133943
1836,693653.0166336929,1200106.260288384
1837,693648.6973653946,1200110.8624183408
1838,693649.1036796187,1200110.3935634457
1839,693649.5288403162,1200109.9029611917
1840,693649.9461847559,1200109.4213782891
1841,693650.369902452,1200108.932441146
1842,693650.7822073185,1200108.4566735176
1843,693651.1894398163,1200107.9867590065
1844,693651.6165026521,1200107.4939618334
1845,693652.0300756107,1200107.0167309255
1846,693648.666743878,1200110.7783669187
1847,693649.0541124154,1200110.2979188443
1848,693649.4451892782,1200109.8128713828
1849,693649.8566984916,1200109.3024819472
1850,693650.287658133,1200108.7679684032
1851,693650.686569486,1200108.273203927
1852,693651.0894920982,1200107.7734643396
1853,693651.4783544118,1200107.2911635544
1854,693651.8699953578,1200106.805416468
1855,693652.2915327188,1200106.2825892535
1856,693652.6841660336,1200105.7956113452
1857,693653.0753264644,1200105.3104602357
1858,693653.473757302,1200104.8162917364
1859,693653.8601439167,1200104.337061528
1860,693654.2541247639,1200103.848412293
1861,693654.6470505664,1200103.3610716162
1862,693655.0384094708,1200102.8756743423
1863,693655.4286819926,1200102.3916244945
1864,693655.8174502922,1200101.9094403135
1865,693656.2155155203,1200101.415725275
1866,693648.9018505634,1200111.2513628062
1867,693649.3836922918,1200110.8653782143
1868,693649.8713657683,1200110.4747220369
1869,693650.3529107485,1200110.0889751583
1870,693650.8396810781,1200109.6990424565
1871,693648.6270234258,1200112.5858415863
1872,693649.2351225497,1200112.406861897
1873,693649.8485071528,1200112.2263265513
1874,693650.4639173286,1200112.0451950259
1875,693651.134650963,1200111.8477803401
1876,693648.4198284087,1200113.516304154
1877,693649.0344937668,1200113.5688311767
1878,693649.6818216298,1200113.6241494159
1879,693650.2996531674,1200113.6769470086
1880,693650.9175831355,1200113.7297530128
1881,693647.9916027677,1200113.1406727785
1882,693648.6055064076,1200113.0987551538
1883,693649.222967721,1200113.0565946095
1884,693649.8401995072,1200113.0144497375
1885,693650.4560705242,1200112.9723977796
1886,693647.6626075611,1200112.3580663546
1887,693648.2227545581,1200112.1017303616
1888,693648.7818126746,1200111.845892665
1889,693649.3440479357,1200111.5886010348
1890,693649.9254057289,1200111.3225584994
1891,693647.5388437223,1200112.0900357394
1892,693648.0626897737,1200111.7610628738
1893,693648.6067573646,1200111.4193909762
1894,693649.1311027133,1200111.0901045543
1895,693649.7088728698,1200110.7272676034
1896,693647.3195543494,1200111.961723131
1897,693647.8072764733,1200111.5826031896
1898,693648.3024984398,1200111.1976534126
1899,693648.7866836328,1200110.821282826
1900,693649.2978217885,1200110.4239609533
1901,693649.7982587918,1200110.0349573833
1902,693650.302103641,1200109.6433048001
1903,693650.7993651516,1200109.256769629
1904,693651.2823498533,1200108.8813322175
1905,693651.7704721409,1200108.501901218
1906,693647.4906402768,1200111.785298411
1907,693647.9631558446,1200111.4060210143
1908,693648.4398269875,1200111.023408033
1909,693648.9250888603,1200110.6338994699
1910,693647.5085640558,1200111.6373355563
1911,693647.966523117,1200111.233154759
1912,693648.4253607568,1200110.828198555
1913,693648.889372248,1200110.4186760664
1914,693649.3456473671,1200110.0159814656
1915,693649.8689140994,1200109.5541620958
1916,693647.6446317752,1200111.3893234304
1917,693648.091805078,1200110.9588591987
1918,693648.5345078179,1200110.532698483
1919,693648.9940161288,1200110.090360153
1920,693647.6171183205,1200111.2987564679
1921,693648.0560016708,1200110.8434459579
1922,693648.4791784465,1200110.4044299107
1923,693648.9140647831,1200109.9532660202
1924,693649.334043948,1200109.5175672686
1925,693649.7555993999,1200109.0802332305
1926,693650.2058883128,1200108.613090254
1927,693650.6539479054,1200108.1482600397
1928,693651.1163854877,1200107.6685136757
1929,693651.5393483387,1200107.2297195601
1930,693647.6961538272,1200111.102445305
1931,693648.1075496653,1200110.6444441148
1932,693648.5101054854,1200110.1962843917
1933,693648.9215013235,1200109.7382832014
1934,693649.349420862,1200109.261886408
1935,693647.629794829,1200110.94854738
1936,693647.9984760532,1200110.4747923098
1937,693648.3896527113,1200109.9721306257
1938,693648.7577291664,1200109.4991526837
1939,693649.1329736244,1200109.0169638637
1940,693647.7282545617,1200110.8363090008
1941,693648.116836972,1200110.34094193
1942,693648.499639393,1200109.8529432223
1943,693648.868742941,1200109.3824079158
1944,693649.2575740599,1200108.8867237896
1945,693647.7326599889,1200110.6170119022
1946,693648.0803028486,1200110.116103251
1947,693648.4190816687,1200109.6279665409
1948,693648.7605123598,1200109.1360088256
1949,693647.6117124412,1200110.3001916842
1950,693647.8868337243,1200109.770827321
1951,693648.1718281532,1200109.2224659128
1952,693648.4492175914,1200108.6887373638
1953,693648.7272667218,1200108.1537394926
1954,693647.6104199702,1200110.0562062443
1955,693647.8863641323,1200109.4530623558
1956,693648.1438261049,1200108.8903158414
1957,693648.3928282027,1200108.3460604663
1958,693648.643038854,1200107.7991634996
1959,693647.7147489322,1200109.9387701193
1960,693647.9862769108,1200109.375859147
1961,693648.2472506507,1200108.8348284124
1962,693648.5112388928,1200108.2875482433
1963,693648.7794321218,1200107.7315506178
1964,693647.8267361473,1200109.8288048583
1965,693648.0996481547,1200109.2965854802
1966,693648.3786329834,1200108.7525231892
1967,693648.6524500747,1200108.2185387616
1968,693648.9293035767,1200107.6786328775
1969,693649.2043907052,1200107.142171687
1970,693649.4765728061,1200106.611375736
1971,693649.7480468978,1200106.0819605093
1972,693650.0240829046,1200105.5436488634
1973,693650.3091697509,1200104.987686722
1974,693647.766764225,1200109.7442579404
1975,693648.0451985085,1200109.142088677
1976,693648.2946497152,1200108.6026010558
1977,693648.5421401641,1200108.067353961
1978,693647.9253733166,1200109.8414746067
1979,693648.2216260203,1200109.318307665
1980,693648.5163879271,1200108.797773393
1981,693648.812146314,1200108.2754793894
1982,693649.1084539418,1200107.7522154544
1983,693648.0496125646,1200109.939888697
1984,693648.3745619565,1200109.4498463413
1985,693648.7034294708,1200108.953895232
1986,693649.0448683598,1200108.438985767
1987,693649.3711179359,1200107.9469826592
1988,693648.164086469,1200110.0546859533
1989,693648.5270595981,1200109.5836083596
1990,693648.892986957,1200109.1086966766
1991,693649.256318468,1200108.6371539638
1992,693649.6234565767,1200108.1606709326
1993,693648.2779304547,1200110.170384833
1994,693648.669717959,1200109.730302024
1995,693649.141771913,1200109.20005839
1996,693649.5341388445,1200108.7593247283
1997,693649.9303194594,1200108.3143072738
1998,693648.3941487591,1200110.0686766016
1999,693648.7956210603,1200109.6253305618
2000,693649.186401166,1200109.1937919182
2001,693649.5930231345,1200108.7447590986
2002,693649.9936353882,1200108.3023628097
2003,693648.2892493613,1200110.1751140621
2004,693648.6826133375,1200109.7383042418
2005,693649.0801198783,1200109.2968943233
2006,693649.4859009803,1200108.8462959437
2007,693648.1673026365,1200110.08331814
2008,693648.5371830551,1200109.613094982
2009,693648.9033971399,1200109.1475327765
2010,693649.2750034655,1200108.6751155
2011,693649.6461319976,1200108.2033056351
2012,693648.0659584627,1200110.169245399
2013,693648.4294179685,1200109.695749354
2014,693648.7882472337,1200109.2282853443
2015,693649.1807631768,1200108.7169360917
2016,693649.543110658,1200108.244888734
2017,693647.849268372,1200110.1691036406
2018,693648.1832923843,1200109.6586375325
2019,693648.5035213614,1200109.1692534352
2020,693648.8303595631,1200108.669768911
2021,693649.1518794044,1200108.1784120742
2022,693647.730755303,1200110.058486308
2023,693648.0248357778,1200109.5319310369
2024,693648.3107063307,1200109.0200757477
2025,693648.6050086953,1200108.49312318
2026,693648.889004662,1200107.984624364
2027,693647.5093313642,1200110.0503772763
2028,693647.7551742971,1200109.5035129027
2029,693647.9951465458,1200108.9697075502
2030,693648.2359152549,1200108.4341305145
2031,693648.480351536,1200107.8903951624
2032,693648.722809512,1200107.3510604433
2033,693648.9651904113,1200106.8118971775
2034,693649.2106608064,1200106.2658614945
2035,693649.4709299504,1200105.6869067908
2036,693647.5276474789,1200109.8715693022
2037,693647.7535082675,1200109.333419222
2038,693647.986247758,1200108.778879515
2039,693648.2131240317,1200108.2383098763
2040,693648.4412817507,1200107.6946869856
2041,693648.6744201818,1200107.139196738
2042,693648.8978268816,1200106.6068939234
2043,693649.1239657197,1200106.068081345
2044,693649.3505095429,1200105.5283038237
2045,693649.5773737273,1200104.9877629895
2046,693649.8042620901,1200104.4471645467
2047,693650.0323230963,1200103.90377209
2048,693650.2558385981,1200103.3712100373
2049,693650.4809438175,1200102.8348602236
2050,693650.7139674021,1200102.2796436164
2051,693650.9406139827,1200101.7396212588
2052,693651.1741997108,1200101.1830652533
2053,693651.4008825588,1200100.642956483
2054,693651.6502808391,1200100.0487244988
2055,693651.9027316188,1200099.447219438
2056,693652.1301095905,1200098.9054544223
2057,693652.352911835,1200098.374591821
2058,693652.5792017869,1200097.8354191894
2059,693652.8165834947,1200097.2698186447
2060,693653.0440581791,1200096.727823195
2061,693653.2830537827,1200096.158377281
2062,693653.506400037,1200095.6262184877
2063,693653.7314992119,1200095.089883076
2064,693653.9596811091,1200094.546202577
2065,693654.1853907838,1200094.00841255
2066,693654.4096920777,1200093.4739782198
2067,693654.6351055694,1200092.9368938974
2068,693654.8614378332,1200092.3976204507
2069,693655.0900065819,1200091.8530182152
2070,693647.701806866,1200109.3361502835
2071,693647.9141468011,1200108.8000452127
2072,693648.1270444323,1200108.2625320994
2073,693648.3425825838,1200107.718352335
2074,693648.5563110684,1200107.1787415254
2075,693648.7896044418,1200106.5897342793
2076,693648.9991502059,1200106.06068379
2077,693649.2208287049,1200105.501001188
2078,693649.4406178662,1200104.94608869
2079,693649.656275524,1200104.4016072021
2080,693649.8718421293,1200103.8573555988
2081,693650.0920239541,1200103.3014517238
2082,693650.3113806165,1200102.7476311773
2083,693650.5223889101,1200102.2148881678
2084,693650.7389912367,1200101.668021628
2085,693650.9631850588,1200101.1019884662
2086,693651.173641347,1200100.5706391316
2087,693651.3893900572,1200100.0259277592
2088,693651.5985431577,1200099.4978686469
2089,693651.8119245049,1200098.959134272
2090,693652.0277301229,1200098.4142792218
2091,693652.2389148305,1200097.881090811
2092,693652.4661987441,1200097.3072559433
2093,693652.678675258,1200096.770806046
2094,693652.8932630498,1200096.2290257013
2095,693653.125953201,1200095.6415414403
2096,693653.3399206982,1200095.101327184
2097,693653.5543776022,1200094.559877298
2098,693653.7748382752,1200094.0032694018
2099,693647.6606483582,1200109.5099557755
2100,693647.8799397381,1200108.9739456826
2101,693648.0956843455,1200108.446604904
2102,693648.3203944055,1200107.8973500258
2103,693648.5372807027,1200107.3672186346
2104,693647.4985116383,1200109.8173402476
2105,693647.7102673079,1200109.2775513062
2106,693647.9203826286,1200108.7419437983
2107,693648.1392520567,1200108.1840210888
2108,693648.3488875474,1200107.6496367212
2109,693648.5663677003,1200107.0952554299
2110,693648.7768345244,1200106.5587519004
2111,693648.9910005028,1200106.0128188117
2112,693649.2014226915,1200105.476429063
2113,693649.4108796407,1200104.9424998173
2114,693649.623444326,1200104.4006486041
2115,693649.8540528506,1200103.8128016216
2116,693650.0702776344,1200103.261620407
2117,693650.2886616532,1200102.7049350603
2118,693650.5002610991,1200102.1655443506
2119,693650.7108395115,1200101.62875637
2120,693650.9288385503,1200101.0730523802
2121,693651.1363371237,1200100.5441152544
2122,693651.3486116793,1200100.0030036145
2123,693651.5538394293,1200099.479855072
2124,693651.7654556135,1200098.9404216947
2125,693651.9771499095,1200098.4007892013
2126,693652.2017940358,1200097.8281461387
2127,693652.4089411058,1200097.3001050344
2128,693652.6179238044,1200096.7673847068
2129,693652.8350412953,1200096.213927882
2130,693653.0417475912,1200095.6870103602
2131,693653.2508139812,1200095.1540766943
2132,693653.4643383265,1200094.6097792003
2133,693653.670838184,1200094.0833879134
2134,693653.8829732541,1200093.5426318375
2135,693654.1105242574,1200092.9625788196
2136,693654.3258061195,1200092.4138012182
2137,693654.5332433193,1200091.8850205406
2138,693654.7400667829,1200091.357804345
2139,693654.9588636787,1200090.8000665286
2140,693655.1668197644,1200090.2699631527
2141,693655.3788320873,1200089.7295199733
2142,693655.5909057838,1200089.1889203456
2143,693655.8010713191,1200088.6531848346
2144,693656.0183729307,1200088.0992586652
2145,693656.2287393252,1200087.563011142
2146,693656.4479435185,1200087.0042350786
2147,693656.6557433804,1200086.4745299343
2148,693656.8673763028,1200085.9350538892
2149,693657.0804375564,1200085.391936868
2150,693657.2913563133,1200084.854281311
2151,693647.8766255663,1200109.1201414585
2152,693648.1103063242,1200108.5913049807
2153,693648.3483967268,1200108.0524891575
2154,693648.5747605156,1200107.5402115106
2155,693648.8212870246,1200106.9823041675
2156,693649.047571744,1200106.4702054604
2157,693649.2746958163,1200105.9562072367
2158,693649.5037236388,1200105.4379006887
2159,693649.7308902871,1200104.9238061127
2160,693649.9679771154,1200104.387261451
2161,693650.1942314234,1200103.875231567
2162,693650.4224807156,1200103.3586868898
2163,693650.6571832945,1200102.8275379566
2164,693650.889495542,1200102.3017985171
2165,693651.1187423262,1200101.782996443
2166,693651.347618092,1200101.2650340104
2167,693651.5812927677,1200100.736211297
2168,693651.8084472514,1200100.2221442503
2169,693652.0397437601,1200099.6987035011
2170,693652.2674152367,1200099.1834664622
2171,693652.4995936743,1200098.658029844
2172,693652.7308415248,1200098.134699212
2173,693652.9607451939,1200097.6144105594
2174,693653.186798787,1200097.1028349078
2175,693653.4455263268,1200096.5173157486
2176,693653.6742622004,1200095.999669902
2177,693653.8999265283,1200095.4889751857
2178,693654.1280663396,1200094.9726782714
2179,693654.3571671493,1200094.454206548
2180,693654.5864686739,1200093.9352805924
2181,693654.8156850467,1200093.4165473415
2182,693655.0454001655,1200092.8966853921
2183,693655.2765385351,1200092.373602523
2184,693655.5067402355,1200091.8526394046
2185,693655.7454449473,1200091.3124333555
2186,693655.9785600542,1200090.7848769869
2187,693656.211352801,1200090.2580501428
2188,693656.4394926123,1200089.7417532285
