time,verror,vsteer,gsteer
338,-1.8500000000000014,-0.9249999998189894,22.46206908835394
339,2.3500000000000014,1.17500000047063,25.0
340,0.5499999999999989,0.2750000002534153,23.130458332484945
341,-0.9499999999999993,-0.47499999960177475,21.141357729078226
342,-4.0,-1.9999999991492468,17.176270002730142
343,-1.75,-0.8750000003077192,19.670199031966657
344,-4.300000000000001,-2.1500000005430344,19.672510097759677
345,-2.75,-1.3750000000362022,20.668538609749106
346,1.6499999999999986,0.8250000004706287,23.784405630959125
347,-0.6999999999999993,-0.35000000012670757,24.317855653060278
348,1.200000000000001,0.6000000000905061,24.590014067188722
349,2.5999999999999996,1.3000000002534156,22.961001765890042
350,0.3000000000000007,0.15000000045252862,16.82702075689539
351,-7.5,-3.750000002624664,15.872611427625639
352,-2.0,-0.9999999997465842,18.670117506931334
353,-4.15,-2.0750000001810114,16.53128663678217
354,-5.8500000000000005,-2.924999999438865,9.323529851743112
355,-4.2,-2.099999999891393,0.14615379354537564
356,-4.1499999999999995,-2.0749999998370896,-2.7695478629499144
357,-3.8500000000000005,-1.9249999998732923,0.6410544285578159
358,-4.3,-2.150000000018101,7.933874872829973
359,-3.5999999999999996,-1.7999999998732918,14.736158835710835
360,-4.8500000000000005,-2.4249999997284832,20.62482718531388
361,-43.6,-21.80000000190062,3.189955214301801
362,-46.4,-23.20000000032582,25.0
363,-50.8,-25.39999999954747,25.0
364,-23.599999999999998,-11.799999996832302,25.0
365,-6.85,-3.4249999991854487,-25.0
366,13.25,6.625000001158472,-25.0
367,10.45,5.224999999728483,-25.0
368,0.34999999999999964,0.17499999943886477,-25.0
369,1.3999999999999986,0.7000000001991117,-25.0
370,5.15,2.5750000003620226,-25.0
371,-6.25,-3.1250000007240453,-25.0
372,-3.1000000000000005,-1.5500000001629104,-25.0
373,-3.0999999999999996,-1.550000000036202,-25.0
374,0.34999999999999964,0.17468137532570505,-25.0
375,-24.95,-12.474999998624314,-25.0
376,-4.9,-2.4500000000362023,-25.0
377,2.1999999999999993,1.099999999764685,-25.0
378,2.8000000000000007,1.400000002606563,-25.0
379,10.100000000000001,5.050000000181012,-25.0
380,-15.8,-7.899999999855192,-25.0
381,-7.3999999999999995,-3.699999998913932,-25.0
382,-52.5,-26.250000000724047,25.0
383,-5.45,-2.725000000271517,-9.62499770618918
384,1.1000000000000014,0.550000000597338,-13.406946285795401
385,-29.9,-14.950000005683755,25.0
386,9.799999999999997,4.90000000018101,-25.0
387,-3.6000000000000005,-1.7999999994569664,-25.0
388,-31.449999999999996,-15.724999999330256,25.0
389,-35.75,-17.875000000072404,25.0
390,-34.35,-17.172869512727125,25.0
391,-35.5,-17.750000000090505,25.0
392,-36.15,-18.075000000144808,25.0
393,-34.199999999999996,-17.099999999963796,25.0
394,-35.6,-17.800000000036203,25.0
395,-34.2,-17.09999999938456,25.0
396,-34.15,-17.074999999945696,25.0
397,-32.75,-16.37499999963798,25.0
398,-32.5,-16.250000000072404,25.0
399,-34.05,-17.025000000090504,25.0
400,-31.849999999999998,-15.924999999873291,25.0
401,-34.15,-17.07499999981899,25.0
402,-31.299999999999997,-15.649210817067395,25.0
403,-21.849999999999998,-10.925000000235313,25.0
404,-14.0,-7.000000002841878,25.0
405,-0.6500000000000004,-0.32499999992759565,25.0
406,-42.949999999999996,-21.466779025423037,25.0
407,-1.4000000000000004,-0.7000000033849115,25.0
408,-10.55,-5.275000000416326,10.378636425454506
409,-26.35,-13.175000000325822,25.0
410,-10.15,-5.074999998678618,7.617481140871803
411,-13.75,-6.87499999952937,-9.227965904140207
412,-13.149999999999999,-6.574999999909494,-8.298905169504243
413,-5.300000000000001,-2.6499999998551913,-0.562557320309584
414,-11.6,-5.8,-10.5109884007496
415,-15.1,-7.549999999891393,-14.631816745885413
416,-16.25,-8.125000000126708,-15.332001911173373
417,-14.799999999999999,-7.399999999601775,-18.311150906928987
418,-2.75,-1.374999997773561,-19.261671432128168
419,-12.7,-6.3500000002172134,-24.35860370802106
420,-13.3,-6.649999999909495,-24.963744502524577
421,-25.7,-12.850000000271516,-25.0
422,-10.1,-5.050000000036202,-23.488188802521684
423,-1.0999999999999996,-0.5499999996560784,-20.232964476246604
